epoch,step,lr,cfm,cfm_cohort_BraTS-GLI,cfm_cohort_LUMIERE,cfm_weight,contrastive,contrastive/bg_cap_hit_frac,contrastive/delta_abs_mean_in,contrastive/delta_abs_mean_out,contrastive/roi_cap_hit_frac,contrastive_weight,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
0,383,1.915e-05,1.78152,2.27944,1.35948,1,-0.006079,0,0.020271,0.00667953,0,0.01,0.974425,17602.5,1,1,91.2316,0.999962,91.2281,15.0629,0.132777,483.5,1.78146
0,384,1.92e-05,1.77428,1.63384,1.35948,1,-0.00646662,0,0.0215623,0.00658142,0,0.01,0.97449,17602.5,1,1,75.0398,0.999975,75.0379,15.3915,0.129942,593,1.77422
0,385,1.925e-05,1.96415,1.95274,1.35948,1,-0.00557029,0,0.0185745,0.00652979,0,0.01,0.974555,17602.5,1,1,92.8831,0.999953,92.8787,15.1804,0.131749,413.5,1.9641
0,386,1.93e-05,1.69039,1.40922,1.35948,1,-0.00514346,0,0.0171519,0.00652432,0,0.01,0.974619,17602.5,1,1,29.6577,0.99986,29.6535,15.2128,0.131468,597.5,1.69034
0,387,1.935e-05,1.45653,1.34633,1.35948,1,-0.0051503,0,0.017175,0.00662253,0,0.01,0.974684,17602.5,1,1,54.2537,0.999966,54.2519,15.9198,0.125629,854.5,1.45648
0,388,1.94e-05,2.11332,2.21166,1.35948,1,-0.00505487,0,0.0168583,0.00697837,0,0.01,0.974747,17602.5,1,1,105.566,0.999958,105.561,15.6119,0.128107,255.5,2.11327
0,389,1.945e-05,1.5732,1.89863,1.35948,1,-0.00547916,0,0.0182722,0.00695566,0,0.01,0.974811,17602.5,1,1,7.96346,0.999608,7.96035,15.9709,0.125227,690.5,1.57315
0,390,1.95e-05,1.68712,1.89863,1.35948,1,-0.00484829,0,0.016169,0.00690708,0,0.01,0.974874,17602.5,1,1,26.0699,0.999972,26.0692,15.9322,0.125532,675.5,1.68707
0,391,1.955e-05,1.66976,1.30998,1.35948,1,-0.00522417,0,0.0174225,0.00703454,0,0.01,0.974937,17602.5,1,1,76.7347,0.999959,76.7316,15.9592,0.12532,573,1.66971
0,392,1.96e-05,2.09832,1.30998,1.35948,1,-0.00521913,0,0.0174069,0.00737669,0,0.01,0.975,17602.5,1,1,116.575,0.999926,116.567,15.1406,0.132095,191,2.09827
0,393,1.965e-05,1.40205,1.25925,1.35948,1,-0.00616059,0,0.0205441,0.00720915,0,0.01,0.975062,17602.5,1,1,64.2459,0.999976,64.2444,15.074,0.132679,851,1.40199
0,394,1.97e-05,1.80821,1.25925,2.11811,1,-0.00511856,0,0.0170715,0.00739079,0,0.01,0.975124,17602.5,1,1,32.541,0.999871,32.5368,15.415,0.129744,525.5,1.80816
0,395,1.975e-05,2.06649,2.04751,2.11811,1,-0.00562902,0,0.0187743,0.00767552,0,0.01,0.975186,17602.5,1,1,63.9926,0.999837,63.9822,14.7519,0.135576,166,2.06643
0,396,1.98e-05,1.47626,1.38378,2.11811,1,-0.0053971,0,0.0179994,0.00735546,0,0.01,0.975248,17602.5,1,1,71.2121,0.99998,71.2107,15.9377,0.125489,806.5,1.47621
0,397,1.985e-05,1.8422,1.45834,2.11811,1,-0.00565602,0,0.0188635,0.0074027,0,0.01,0.975309,17602.5,1,1,96.2741,0.999968,96.271,15.1573,0.13195,471,1.84215
0,398,1.99e-05,1.74977,2.05255,2.11811,1,-0.00541603,0,0.0180635,0.00754926,0,0.01,0.975369,17602.5,1,1,30.9619,0.99992,30.9594,16.0991,0.124231,511.5,1.74972
0,399,1.995e-05,1.97279,1.80717,2.11811,1,-0.00612702,0,0.0204338,0.00769378,0,0.01,0.97543,17602.5,1,1,92.318,0.999965,92.3148,16.0516,0.124598,390,1.97273
0,400,2e-05,1.84733,2.02963,1.66503,1,-0.00606166,0,0.0202161,0.00787149,0,0.01,0.97549,17602.5,1,1,39.2149,0.999958,39.2132,16.049,0.124618,498,1.84727
0,401,2.005e-05,1.56079,1.42936,1.66503,1,-0.0054141,0,0.0180555,0.0071878,0,0.01,0.97555,17602.5,1,1,60.9726,0.999978,60.9713,15.3429,0.130354,793.5,1.56073
0,402,2.01e-05,1.24335,1.42936,1.66503,1,-0.00621962,0,0.0207411,0.0073964,0,0.01,0.97561,17602.5,1,1,53.6458,0.999948,53.643,15.8263,0.126372,955.5,1.24329
0,403,2.015e-05,1.46734,1.34087,1.66503,1,-0.00594747,0,0.0198334,0.00718965,0,0.01,0.975669,17602.5,1,1,31.2507,0.999934,31.2486,15.9552,0.125351,819.5,1.46728
0,404,2.02e-05,1.92784,1.94422,1.91147,1,-0.0062803,0,0.020943,0.00734058,0,0.01,0.975728,17602.5,1,1,103.162,0.999969,103.159,14.9969,0.133361,505.5,1.92778
0,405,2.025e-05,2.20735,2.15727,1.91147,1,-0.00508973,0,0.0169743,0.00731032,0,0.01,0.975787,17602.5,1,1,421.924,0.999972,421.912,15.1612,0.131915,195.5,2.2073
0,406,2.03e-05,2.14056,2.14642,1.91147,1,-0.00539774,0,0.0180014,0.00740133,0,0.01,0.975845,17602.5,1,1,335.444,0.999971,335.434,15.3784,0.130052,242.5,2.1405
0,407,2.035e-05,1.40851,2.14642,1.27327,1,-0.00557128,0,0.0185787,0.0068843,0,0.01,0.975904,17602.5,1,1,8.19376,0.998867,8.18448,15.1644,0.131887,796,1.40845
0,408,2.04e-05,1.59599,2.14642,2.0174,1,-0.0058252,0,0.0194253,0.00696636,0,0.01,0.975962,17602.5,1,1,84.4271,0.999964,84.424,15.2072,0.131517,676.5,1.59593
0,409,2.045e-05,1.50514,2.14642,2.0174,1,-0.00614806,0,0.0205021,0.00702907,0,0.01,0.976019,17602.5,1,1,9.19639,0.999288,9.18984,15.1082,0.132378,778.5,1.50508
0,410,2.05e-05,2.11144,2.14642,2.0174,1,-0.00586582,0,0.019562,0.00727408,0,0.01,0.976077,17602.5,1,1,151.567,0.999966,151.562,15.9329,0.125527,252.5,2.11138
0,411,2.055e-05,1.29645,2.14642,1.34747,1,-0.00569225,0,0.0189829,0.00687571,0,0.01,0.976134,17602.5,1,1,11.5766,0.999352,11.5691,15.1703,0.131836,851,1.29639
0,412,2.06e-05,2.06294,2.14642,2.13274,1,-0.00559884,0,0.0186737,0.00745621,0,0.01,0.97619,17602.5,1,1,152.14,0.999959,152.134,14.7586,0.135514,300.5,2.06289
0,413,2.065e-05,1.54367,1.08227,2.13274,1,-0.0075664,0,0.0252317,0.00727203,0,0.01,0.976247,17602.5,1,1,57.691,0.999924,57.6866,15.2074,0.131515,709.5,1.5436
0,414,2.07e-05,1.80728,1.77456,2.13274,1,-0.00633127,0,0.0211144,0.00731558,0,0.01,0.976303,17602.5,1,1,122.432,0.999974,122.429,15.1285,0.132201,591.5,1.80722
0,415,2.075e-05,1.75273,1.77456,2.26556,1,-0.00659166,0,0.0219847,0.00762011,0,0.01,0.976359,17602.5,1,1,169.497,0.999973,169.493,15.2235,0.131376,515,1.75266
0,416,2.08e-05,1.33558,1.59496,2.26556,1,-0.00788152,0,0.026282,0.00731671,0,0.01,0.976415,17602.5,1,1,23.6721,0.99987,23.669,15.1387,0.132112,827,1.33551
0,417,2.085e-05,2.27234,2.36953,2.26556,1,-0.00605838,0,0.0202087,0.00802669,0,0.01,0.976471,17602.5,1,1,164.276,0.999936,164.265,15.1411,0.132091,246,2.27228
0,418,2.09e-05,1.98068,2.36953,2.26556,1,-0.00493753,0,0.0164694,0.00744142,0,0.01,0.976526,17602.5,1,1,115.021,0.999944,115.015,15.2067,0.131521,453.5,1.98063
0,419,2.095e-05,1.84343,1.47295,2.26556,1,-0.0061727,0,0.0205859,0.00743222,0,0.01,0.976581,17602.5,1,1,60.4213,0.999936,60.4175,15.1788,0.131762,590,1.84336
0,420,2.1e-05,2.2073,1.47295,2.26556,1,-0.0056055,0,0.0186965,0.00769947,0,0.01,0.976636,17602.5,1,1,82.6798,0.99967,82.6526,15.2801,0.130889,327,2.20725
0,421,2.105e-05,2.00574,2.01419,2.26556,1,-0.00700522,0,0.0233622,0.00790925,0,0.01,0.97669,17602.5,1,1,89.7131,0.999962,89.7097,15.2914,0.130792,519.5,2.00567
0,422,2.11e-05,2.12586,2.01671,2.26556,1,-0.00642425,0,0.0214278,0.00819081,0,0.01,0.976744,17602.5,1,1,38.7617,0.999693,38.7498,15.0531,0.132863,370.5,2.1258
0,423,2.115e-05,1.42361,1.46456,1.38266,1,-0.00784666,0,0.0261679,0.00814505,0,0.01,0.976798,17602.5,1,1,46.4769,0.999952,46.4746,15.1867,0.131694,804,1.42353
0,424,2.12e-05,1.61662,1.93453,1.38266,1,-0.00868225,0,0.0289526,0.00794619,0,0.01,0.976852,17602.5,1,1,48.0041,0.999964,48.0024,15.1452,0.132055,676,1.61654
0,425,2.125e-05,1.97357,1.93453,1.38266,1,-0.00837083,0,0.0279137,0.0076298,0,0.01,0.976905,17602.5,1,1,51.3737,0.999901,51.3686,15.0671,0.13274,412.5,1.97349
0,426,2.13e-05,2.11291,2.10282,2.123,1,-0.0069083,0,0.023038,0.00732606,0,0.01,0.976959,17602.5,1,1,114.395,0.99988,114.381,15.2228,0.131382,156,2.11284
0,427,2.135e-05,1.995,2.08053,2.123,1,-0.00928462,0,0.0309602,0.00755508,0,0.01,0.977012,17602.5,1,1,19.167,0.998991,19.1476,15.1313,0.132176,320,1.9949
0,428,2.14e-05,1.92969,2.08053,2.123,1,-0.0100758,0,0.0335947,0.00716327,0,0.01,0.977064,17602.5,1,1,56.532,0.999921,56.5276,15.1955,0.131618,418,1.92959
0,429,2.145e-05,1.89096,1.87994,2.123,1,-0.0110598,0,0.0368749,0.00717462,0,0.01,0.977117,17602.5,1,1,31.9205,0.999736,31.912,15.1434,0.132071,395,1.89085
0,430,2.15e-05,1.90873,1.77485,2.123,1,-0.0111192,0,0.0370748,0.00789196,0,0.01,0.977169,17602.5,1,1,21.367,0.999766,21.362,14.9863,0.133455,544,1.90862
0,431,2.155e-05,2.02704,1.77485,2.123,1,-0.00870195,0,0.0290205,0.00726181,0,0.01,0.977221,17602.5,1,1,224.603,0.999948,224.592,15.3491,0.1303,136.5,2.02695
0,432,2.16e-05,1.32797,1.15256,2.123,1,-0.0103856,0,0.0346282,0.0074441,0,0.01,0.977273,17602.5,1,1,36.5123,0.999853,36.507,15.0935,0.132508,912,1.32786
0,433,2.165e-05,1.94278,1.95948,2.123,1,-0.00808262,0,0.0269501,0.00689465,0,0.01,0.977324,17602.5,1,1,160.613,0.999969,160.608,14.7668,0.135439,483.5,1.9427
0,434,2.17e-05,1.83738,1.95948,2.123,1,-0.00709974,0,0.0236746,0.0069591,0,0.01,0.977376,17602.5,1,1,53.6177,0.999936,53.6142,15.2168,0.131433,519,1.83731
0,435,2.175e-05,1.91085,1.95948,2.123,1,-0.00840613,0,0.0280296,0.00720184,0,0.01,0.977427,17602.5,1,1,25.307,0.999718,25.2998,15.3301,0.130463,415.5,1.91077
0,436,2.18e-05,1.51934,1.95948,2.123,1,-0.00806626,0,0.0268971,0.00718221,0,0.01,0.977477,17602.5,1,1,22.0362,0.999695,22.0295,15.1633,0.131897,800.5,1.51926
0,437,2.185e-05,1.60594,1.2182,2.123,1,-0.00774665,0,0.0258308,0.00707365,0,0.01,0.977528,17602.5,1,1,128.783,0.999946,128.776,15.1035,0.13242,581,1.60586
0,438,2.19e-05,1.79332,1.2182,1.83122,1,-0.00817088,0,0.0272451,0.00723867,0,0.01,0.977578,17602.5,1,1,39.0376,0.999875,39.0327,15.1978,0.131598,620,1.79324
0,439,2.195e-05,1.65141,1.63068,1.83122,1,-0.00892308,0,0.0297521,0.0070701,0,0.01,0.977629,17602.5,1,1,40.9825,0.999958,40.9808,15.2127,0.131469,686,1.65133
0,440,2.2e-05,1.92004,1.63068,1.98602,1,-0.00678574,0,0.0226259,0.00651611,0,0.01,0.977679,17602.5,1,1,113.453,0.999968,113.45,15.1938,0.131633,422.5,1.91997
0,441,2.205e-05,1.8868,1.9433,1.8303,1,-0.00752201,0,0.02508,0.00636751,0,0.01,0.977728,17602.5,1,1,52.0274,0.999963,52.0254,15.9336,0.125521,519,1.88672
0,442,2.21e-05,1.95007,1.9433,1.8303,1,-0.00691279,0,0.0230493,0.00645106,0,0.01,0.977778,17602.5,1,1,124.68,0.999982,124.678,15.1275,0.13221,352,1.95
0,443,2.215e-05,1.87987,1.9433,1.82951,1,-0.00704082,0,0.0234809,0.00704945,0,0.01,0.977827,17602.5,1,1,123.704,0.999948,123.697,15.9727,0.125214,287,1.8798
0,444,2.22e-05,1.99515,1.9433,1.82951,1,-0.00777872,0,0.0259377,0.00679212,0,0.01,0.977876,17602.5,1,1,131.227,0.999959,131.221,15.3727,0.1301,250.5,1.99507
0,445,2.225e-05,1.80368,1.9433,1.82951,1,-0.0101358,0,0.0337948,0.00705964,0,0.01,0.977925,17602.5,1,1,61.484,0.999962,61.4817,15.9229,0.125605,546.5,1.80357
0,446,2.23e-05,2.00055,2.01083,1.82951,1,-0.00826404,0,0.0275597,0.00707824,0,0.01,0.977974,17602.5,1,1,81.1511,0.999747,81.1305,15.7666,0.12685,140,2.00046
0,447,2.235e-05,1.90432,2.01083,1.82951,1,-0.00693856,0,0.0231351,0.00645627,0,0.01,0.978022,17602.5,1,1,29.6277,0.999928,29.6256,15.9513,0.125382,520,1.90425
0,448,2.24e-05,1.61284,1.91976,1.82951,1,-0.0107712,0,0.0359118,0.00688192,0,0.01,0.97807,17602.5,1,1,53.574,0.999971,53.5724,15.317,0.130574,634,1.61273
0,449,2.245e-05,1.89501,1.93167,1.82951,1,-0.00862387,0,0.0287566,0.00694662,0,0.01,0.978118,17602.5,1,1,129.712,0.999881,129.697,15.1119,0.132346,129,1.89492
0,450,2.25e-05,1.85024,1.85151,1.84896,1,-0.00912815,0,0.0304347,0.00658029,0,0.01,0.978166,17602.5,1,1,71.4583,0.999925,71.4529,15.8448,0.126224,375.5,1.85015
0,451,2.255e-05,1.82693,1.7165,1.84896,1,-0.00878427,0,0.0292871,0.00619321,0,0.01,0.978213,17602.5,1,1,77.7643,0.999962,77.7613,15.9468,0.125417,468.5,1.82684
0,452,2.26e-05,1.79198,1.71109,1.84896,1,-0.00838222,0,0.0279469,0.00617795,0,0.01,0.978261,17602.5,1,1,10.0818,0.999743,10.0792,15.8486,0.126194,627.5,1.7919
0,453,2.265e-05,1.89418,1.71109,1.84896,1,-0.006224,0,0.0207528,0.00619125,0,0.01,0.978308,17602.5,1,1,82.9513,0.999924,82.945,15.1016,0.132436,325.5,1.89412
0,454,2.27e-05,1.94911,1.91038,1.84896,1,-0.00720616,0,0.0240282,0.00636075,0,0.01,0.978355,17602.5,1,1,63.7536,0.999884,63.7461,15.2708,0.130969,260.5,1.94904
0,455,2.275e-05,1.65881,1.94914,1.84896,1,-0.00911992,0,0.0304072,0.0064396,0,0.01,0.978402,17602.5,1,1,5.72019,0.997443,5.70556,15.2064,0.131523,552,1.65872
0,456,2.28e-05,1.86771,1.91689,1.84896,1,-0.00670269,0,0.0223572,0.00727581,0,0.01,0.978448,17602.5,1,1,227.131,0.999915,227.112,15.1647,0.131886,71.5,1.86764
0,457,2.285e-05,1.84258,1.79187,1.84896,1,-0.00772715,0,0.0257646,0.00637657,0,0.01,0.978495,17602.5,1,1,21.584,0.999609,21.5756,15.1314,0.132176,289.5,1.8425
0,458,2.29e-05,1.89298,1.79187,1.84896,1,-0.00780652,0,0.026028,0.00621689,0,0.01,0.978541,17602.5,1,1,19.421,0.999812,19.4174,15.9379,0.125487,487,1.89291
0,459,2.295e-05,1.63258,1.83223,1.84896,1,-0.00834958,0,0.0278401,0.00647627,0,0.01,0.978587,17602.5,1,1,36.39,0.999869,36.3852,16.0842,0.124345,523,1.63249
0,460,2.3e-05,1.92268,1.94115,1.84896,1,-0.00805516,0,0.0268568,0.00622452,0,0.01,0.978632,17602.5,1,1,39.4672,0.999952,39.4653,15.968,0.12525,408,1.9226
0,461,2.305e-05,1.7133,1.89876,1.84896,1,-0.00818455,0,0.0272879,0.00604663,0,0.01,0.978678,17602.5,1,1,19.3935,0.999938,19.3923,15.986,0.125109,564,1.71322
0,462,2.31e-05,1.64326,1.8615,1.84896,1,-0.00786507,0,0.0262232,0.00616857,0,0.01,0.978723,17602.5,1,1,6.56534,0.998947,6.55843,15.0066,0.133274,702,1.64318
0,463,2.315e-05,1.86997,1.88721,1.85273,1,-0.00888961,0,0.029642,0.00673778,0,0.01,0.978769,17602.5,1,1,108.294,0.999917,108.285,15.2879,0.130822,184.5,1.86988
0,464,2.32e-05,1.82828,1.88721,1.85273,1,-0.0090357,0,0.0301255,0.0063069,0,0.01,0.978814,17602.5,1,1,42.2788,0.999948,42.2766,14.9251,0.134003,571,1.82819
0,465,2.325e-05,1.78946,1.81641,1.85273,1,-0.00690608,0,0.0230332,0.00691259,0,0.01,0.978858,17602.5,1,1,106.974,0.99971,106.943,15.2386,0.131246,61.5,1.7894
0,466,2.33e-05,1.58447,1.85722,1.31172,1,-0.0104279,0,0.0347684,0.00693477,0,0.01,0.978903,17602.5,1,1,34.1872,0.999868,34.1827,15.2239,0.131373,549.5,1.58437
0,467,2.335e-05,1.87104,1.84393,1.31172,1,-0.00958125,0,0.0319456,0.00651774,0,0.01,0.978947,17602.5,1,1,85.7072,0.999935,85.7016,15.0602,0.1328,245,1.87094
0,468,2.34e-05,1.71096,1.88584,1.31172,1,-0.0118502,0,0.0395074,0.00643512,0,0.01,0.978992,17602.5,1,1,46.3743,0.999961,46.3725,15.6033,0.128178,607.5,1.71084
0,469,2.345e-05,1.68857,1.50405,1.31172,1,-0.0102096,0,0.0340395,0.00644107,0,0.01,0.979036,17602.5,1,1,82.3722,0.99993,82.3664,15.982,0.125141,521,1.68847
0,470,2.35e-05,1.68534,1.60837,1.76231,1,-0.0112444,0,0.0374923,0.00748567,0,0.01,0.979079,17602.5,1,1,75.13,0.999909,75.1232,15.1914,0.131653,422,1.68523
0,471,2.355e-05,1.67349,1.69046,1.76231,1,-0.0113186,0,0.0377364,0.00684679,0,0.01,0.979123,17602.5,1,1,26.6179,0.999944,26.6164,15.2217,0.131391,656.5,1.67338
0,472,2.36e-05,1.58064,1.88659,1.76231,1,-0.00807354,0,0.0269186,0.00639478,0,0.01,0.979167,17602.5,1,1,18.4377,0.999753,18.4331,15.2505,0.131143,774.5,1.58056
0,473,2.365e-05,1.87423,1.89741,1.76231,1,-0.0079072,0,0.0263692,0.00745474,0,0.01,0.97921,17602.5,1,1,67.463,0.999737,67.4452,15.9706,0.12523,151,1.87415
0,474,2.37e-05,1.63976,1.39311,1.76231,1,-0.00884017,0,0.0294751,0.00671252,0,0.01,0.979253,17602.5,1,1,48.7739,0.999918,48.7699,15.9438,0.12544,569,1.63967
0,475,2.375e-05,1.44268,1.23017,1.65519,1,-0.00939158,0,0.0313139,0.00715083,0,0.01,0.979296,17602.5,1,1,7.3175,0.998723,7.30816,16.0942,0.124268,835.5,1.44259
0,476,2.38e-05,1.63058,1.94329,1.65519,1,-0.00884157,0,0.0294795,0.00656937,0,0.01,0.979339,17602.5,1,1,45.9342,0.999932,45.931,15.2651,0.131018,641,1.6305
0,477,2.385e-05,1.79246,1.61925,1.65519,1,-0.00948745,0,0.031632,0.00652759,0,0.01,0.979381,17602.5,1,1,34.2781,0.999898,34.2746,15.9235,0.125601,585,1.79236
0,478,2.39e-05,1.56215,1.86712,1.65519,1,-0.0090069,0,0.0300303,0.00647119,0,0.01,0.979424,17602.5,1,1,14.4874,0.999776,14.4841,15.0205,0.133151,743,1.56206
0,479,2.395e-05,1.68982,1.97518,1.65519,1,-0.0111671,0,0.037233,0.00699261,0,0.01,0.979466,17602.5,1,1,82.0426,0.999913,82.0354,15.248,0.131164,523,1.68971
0,480,2.4e-05,1.83456,1.64368,1.65519,1,-0.0102595,0,0.0342055,0.00642464,0,0.01,0.979508,17602.5,1,1,61.4782,0.999974,61.4766,15.2067,0.131521,575.5,1.83446
0,481,2.405e-05,1.74811,1.64368,1.85287,1,-0.0112661,0,0.0375627,0.0071616,0,0.01,0.97955,17602.5,1,1,31.3884,0.999936,31.3864,15.2122,0.131473,618,1.74799
0,482,2.41e-05,1.44223,1.6269,1.85287,1,-0.0128605,0,0.0428773,0.00695311,0,0.01,0.979592,17602.5,1,1,12.7258,0.999629,12.7211,15.3417,0.130363,797.5,1.4421
0,483,2.415e-05,1.9582,1.6269,2.00478,1,-0.0103804,0,0.0346095,0.00645384,0,0.01,0.979633,17602.5,1,1,131.753,0.999936,131.745,15.7419,0.127049,430,1.95809
0,484,2.42e-05,1.79242,1.50375,2.00478,1,-0.0114858,0,0.0382956,0.00690153,0,0.01,0.979675,17602.5,1,1,28.6143,0.999752,28.6072,15.1857,0.131703,555,1.7923
0,485,2.425e-05,1.92977,1.50375,2.00478,1,-0.0104847,0,0.0349584,0.00680621,0,0.01,0.979716,17602.5,1,1,66.1241,0.999878,66.116,15.317,0.130574,417,1.92967
0,486,2.43e-05,2.04229,2.05792,2.00478,1,-0.0117882,0,0.0393053,0.00728999,0,0.01,0.979757,17602.5,1,1,45.8259,0.99949,45.8025,15.2532,0.13112,285.5,2.04218
0,487,2.435e-05,1.96849,2.05792,2.00478,1,-0.0112254,0,0.0374342,0.00876153,0,0.01,0.979798,17602.5,1,1,87.7645,0.999763,87.7436,15.1943,0.131629,200,1.96837
0,488,2.44e-05,1.90099,2.0337,2.00478,1,-0.014728,0,0.0491031,0.00704425,0,0.01,0.979839,17602.5,1,1,66.7272,0.999929,66.7225,15.1073,0.132386,484.5,1.90084
0,489,2.445e-05,1.59135,1.95085,1.23186,1,-0.0137879,0,0.0459713,0.00737496,0,0.01,0.979879,17602.5,1,1,28.2483,0.999302,28.2286,15.9601,0.125312,520.5,1.59122
0,490,2.45e-05,1.754,1.83576,1.67224,1,-0.0127991,0,0.0426713,0.0064566,0,0.01,0.97992,17602.5,1,1,52.441,0.999963,52.4391,16.0966,0.12425,585,1.75387
0,491,2.455e-05,2.00627,2.0453,1.67224,1,-0.0141433,0,0.0471554,0.00712301,0,0.01,0.97996,17602.5,1,1,56.4339,0.999684,56.416,16.007,0.124945,350,2.00613
0,492,2.46e-05,1.47668,2.0453,1.67224,1,-0.0106988,0,0.0356743,0.00738126,0,0.01,0.98,17602.5,1,1,42.069,0.999898,42.0647,15.9642,0.125281,504,1.47657
0,493,2.465e-05,1.58728,2.0453,1.67224,1,-0.0135191,0,0.045076,0.00753028,0,0.01,0.98004,17602.5,1,1,64.8651,0.999726,64.8473,16.0211,0.124836,450,1.58714
0,494,2.47e-05,1.69355,1.4616,1.67224,1,-0.0121128,0,0.0403871,0.00724359,0,0.01,0.98008,17602.5,1,1,45.0248,0.999796,45.0156,15.1169,0.132302,478.5,1.69343
0,495,2.475e-05,1.6946,1.9855,1.67224,1,-0.0139589,0,0.0465397,0.00711539,0,0.01,0.980119,17602.5,1,1,16.8669,0.998498,16.8416,16.0072,0.124944,513,1.69446
0,496,2.48e-05,1.80761,1.9855,1.91797,1,-0.0130603,0,0.0435463,0.00776279,0,0.01,0.980159,17602.5,1,1,50.9942,0.99992,50.9901,15.9656,0.125269,425.5,1.80748
0,497,2.485e-05,1.91651,1.95252,1.88049,1,-0.0106131,0,0.0353902,0.00758192,0,0.01,0.980198,17602.5,1,1,70.6559,0.999755,70.6386,16.1095,0.124151,205.5,1.9164
0,498,2.49e-05,1.77644,1.69517,1.88049,1,-0.0116493,0,0.0388449,0.00776396,0,0.01,0.980237,17602.5,1,1,36.4829,0.999657,36.4704,15.9123,0.125689,350.5,1.77632
0,499,2.495e-05,1.96471,1.95723,1.88049,1,-0.0141127,0,0.0470544,0.00771298,0,0.01,0.980276,17602.5,1,1,121.658,0.999828,121.638,15.7911,0.126654,433,1.96457
0,500,2.5e-05,1.53817,1.9556,1.88049,1,-0.00971456,0,0.0323898,0.00647995,0,0.01,0.980315,17602.5,1,1,54.7638,0.999941,54.7606,15.1926,0.131643,763.5,1.53807
0,501,2.505e-05,1.85818,1.87399,1.84238,1,-0.0119478,0,0.0398366,0.00710476,0,0.01,0.980354,17602.5,1,1,34.0919,0.999857,34.087,15.239,0.131242,379.5,1.85806
0,502,2.51e-05,1.88425,1.95916,1.80934,1,-0.00958382,0,0.0319588,0.00716094,0,0.01,0.980392,17602.5,1,1,85.8095,0.999936,85.804,15.2129,0.131467,195,1.88415
0,503,2.515e-05,1.76322,1.95916,1.91643,1,-0.0103224,0,0.0344177,0.00689058,0,0.01,0.980431,17602.5,1,1,42.0669,0.999904,42.0628,15.227,0.131346,492,1.76311
0,504,2.52e-05,1.8786,1.91477,1.91643,1,-0.00959052,0,0.0319777,0.00711187,0,0.01,0.980469,17602.5,1,1,95.6217,0.999936,95.6156,15.8759,0.125977,232,1.8785
0,505,2.525e-05,1.8996,1.89781,1.90138,1,-0.0125775,0,0.0419324,0.00631403,0,0.01,0.980507,17602.5,1,1,86.2361,0.999958,86.2325,15.2099,0.131494,418.5,1.89947
0,506,2.53e-05,1.90004,1.81478,1.9853,1,-0.011361,0,0.0378804,0.00729537,0,0.01,0.980545,17602.5,1,1,82.7864,0.999948,82.7821,15.2996,0.130722,274,1.89993
0,507,2.535e-05,1.47947,1.71924,1.9853,1,-0.0140076,0,0.0467001,0.00696411,0,0.01,0.980583,17602.5,1,1,18.4853,0.999726,18.4802,15.2205,0.131402,740.5,1.47933
0,508,2.54e-05,1.83726,1.71924,1.90319,1,-0.0100416,0,0.0334818,0.00679074,0,0.01,0.98062,17602.5,1,1,17.726,0.996274,17.66,15.1456,0.132051,278.5,1.83716
0,509,2.545e-05,1.87335,1.71924,1.89215,1,-0.0100533,0,0.0335193,0.00679572,0,0.01,0.980658,17602.5,1,1,40.9811,0.999841,40.9746,15.2095,0.131497,413.5,1.87325
0,510,2.55e-05,1.84476,1.88897,1.89215,1,-0.0176408,0,0.0588152,0.00803976,0,0.01,0.980695,17602.5,1,1,27.7223,0.999578,27.7106,15.9449,0.125432,453.5,1.84459
0,511,2.555e-05,1.82614,1.87834,1.77394,1,-0.01585,0,0.0528497,0.00831503,0,0.01,0.980732,17602.5,1,1,177.663,0.999956,177.655,15.3422,0.13036,232,1.82598
0,512,2.56e-05,1.71283,1.72839,1.77394,1,-0.00904274,0,0.030165,0.00928549,0,0.01,0.980769,17602.5,1,1,289.791,0.999925,289.769,14.9522,0.13376,21,1.71274
0,513,2.565e-05,1.54905,1.72839,1.77394,1,-0.0142628,0,0.0475533,0.00742027,0,0.01,0.980806,17602.5,1,1,145.263,0.999945,145.255,15.937,0.125494,581,1.54891
0,514,2.57e-05,1.66387,1.59211,1.77394,1,-0.0103061,0,0.0343646,0.00672885,0,0.01,0.980843,17602.5,1,1,40.5649,0.999774,40.5557,15.1767,0.131781,420,1.66377
0,515,2.575e-05,1.76427,1.59211,1.80423,1,-0.0115328,0,0.0384537,0.0076973,0,0.01,0.98088,17602.5,1,1,43.3532,0.999934,43.3504,15.0301,0.133067,383.5,1.76416
0,516,2.58e-05,1.75424,1.68696,1.80423,1,-0.010242,0,0.0341509,0.00774366,0,0.01,0.980916,17602.5,1,1,76.5965,0.999898,76.5886,15.3041,0.130684,178,1.75414
0,517,2.585e-05,1.53577,1.68696,1.80423,1,-0.0142983,0,0.047668,0.0065014,0,0.01,0.980952,17602.5,1,1,57.9424,0.999969,57.9406,15.9414,0.125459,719.5,1.53563
0,518,2.59e-05,1.29758,1.68696,1.30868,1,-0.0106923,0,0.0356478,0.00621549,0,0.01,0.980989,17602.5,1,1,10.1917,0.998947,10.181,15.1721,0.131821,926,1.29748
